dteday,yr,hr,cnt
2012-10-21,1,23,66
2012-10-22,1,0,31
2012-10-22,1,1,11
2012-10-22,1,2,5
2012-10-22,1,3,6
2012-10-22,1,4,7
2012-10-22,1,5,46
2012-10-22,1,6,144
2012-10-22,1,7,452
2012-10-22,1,8,728
2012-10-22,1,9,360
2012-10-22,1,10,212
2012-10-22,1,11,211
2012-10-22,1,12,283
2012-10-22,1,13,315
2012-10-22,1,14,282
2012-10-22,1,15,296
2012-10-22,1,16,524
2012-10-22,1,17,922
2012-10-22,1,18,786
2012-10-22,1,19,514
2012-10-22,1,20,403
2012-10-22,1,21,174
2012-10-22,1,22,183
2012-10-22,1,23,163
2012-10-23,1,0,37
2012-10-23,1,1,17
2012-10-23,1,2,7
2012-10-23,1,3,1
2012-10-23,1,4,7
2012-10-23,1,5,50
2012-10-23,1,6,158
2012-10-23,1,7,531
2012-10-23,1,8,761
2012-10-23,1,9,334
2012-10-23,1,10,221
2012-10-23,1,11,253
2012-10-23,1,12,378
2012-10-23,1,13,303
2012-10-23,1,14,296
2012-10-23,1,15,346
2012-10-23,1,16,541
2012-10-23,1,17,938
2012-10-23,1,18,826
2012-10-23,1,19,482
2012-10-23,1,20,379
2012-10-23,1,21,295
2012-10-23,1,22,194
2012-10-23,1,23,111
2012-10-24,1,0,46
2012-10-24,1,1,27
2012-10-24,1,2,6
2012-10-24,1,3,4
2012-10-24,1,4,6
2012-10-24,1,5,53
2012-10-24,1,6,173
2012-10-24,1,7,526
2012-10-24,1,8,801
2012-10-24,1,9,373
2012-10-24,1,10,171
2012-10-24,1,11,236
2012-10-24,1,12,316
2012-10-24,1,13,306
2012-10-24,1,14,301
2012-10-24,1,15,308
2012-10-24,1,16,532
2012-10-24,1,17,963
2012-10-24,1,18,858
2012-10-24,1,19,572
2012-10-24,1,20,441
2012-10-24,1,21,313
2012-10-24,1,22,238
2012-10-24,1,23,123
2012-10-25,1,0,76
2012-10-25,1,1,28
2012-10-25,1,2,18
2012-10-25,1,3,8
2012-10-25,1,4,5
2012-10-25,1,5,55
2012-10-25,1,6,171
2012-10-25,1,7,495
2012-10-25,1,8,779
2012-10-25,1,9,343
2012-10-25,1,10,225
2012-10-25,1,11,238
2012-10-25,1,12,319
2012-10-25,1,13,313
2012-10-25,1,14,285
2012-10-25,1,15,305
2012-10-25,1,16,499
2012-10-25,1,17,886
2012-10-25,1,18,809
2012-10-25,1,19,542
2012-10-25,1,20,347
2012-10-25,1,21,271
2012-10-25,1,22,207
2012-10-25,1,23,135
2012-10-26,1,0,71
2012-10-26,1,1,36
2012-10-26,1,2,19
2012-10-26,1,3,13
2012-10-26,1,4,5
2012-10-26,1,5,50
2012-10-26,1,6,144
2012-10-26,1,7,421
2012-10-26,1,8,734
2012-10-26,1,9,403
2012-10-26,1,10,197
2012-10-26,1,11,290
2012-10-26,1,12,392
2012-10-26,1,13,337
2012-10-26,1,14,351
2012-10-26,1,15,448
2012-10-26,1,16,582
2012-10-26,1,17,817
2012-10-26,1,18,665
2012-10-26,1,19,471
2012-10-26,1,20,311
2012-10-26,1,21,292
2012-10-26,1,22,217
2012-10-26,1,23,178
2012-10-27,1,0,142
2012-10-27,1,1,146
2012-10-27,1,2,90
2012-10-27,1,3,26
2012-10-27,1,4,13
2012-10-27,1,5,9
2012-10-27,1,6,31
2012-10-27,1,7,86
2012-10-27,1,8,213
2012-10-27,1,9,328
2012-10-27,1,10,479
2012-10-27,1,11,585
2012-10-27,1,12,668
2012-10-27,1,13,760
2012-10-27,1,14,750
2012-10-27,1,15,711
2012-10-27,1,16,612
2012-10-27,1,17,618
2012-10-27,1,18,456
2012-10-27,1,19,300
2012-10-27,1,20,296
2012-10-27,1,21,209
2012-10-27,1,22,157
2012-10-27,1,23,167
2012-10-28,1,0,117
2012-10-28,1,1,133
2012-10-28,1,2,116
2012-10-28,1,3,79
2012-10-28,1,4,20
2012-10-28,1,5,28
2012-10-28,1,6,39
2012-10-28,1,7,65
2012-10-28,1,8,173
2012-10-28,1,9,330
2012-10-28,1,10,434
2012-10-28,1,11,462
2012-10-28,1,12,491
2012-10-28,1,13,391
2012-10-28,1,14,402
2012-10-28,1,15,301
2012-10-28,1,16,293
2012-10-28,1,17,225
2012-10-28,1,18,154
2012-10-28,1,19,54
2012-10-28,1,20,55
2012-10-28,1,21,46
2012-10-28,1,22,37
2012-10-28,1,23,14
2012-10-29,1,0,22
2012-10-30,1,13,116
2012-10-30,1,14,126
2012-10-30,1,15,124
2012-10-30,1,16,98
2012-10-30,1,17,124
2012-10-30,1,18,143
2012-10-30,1,19,115
2012-10-30,1,20,81
2012-10-30,1,21,64
2012-10-30,1,22,66
2012-10-30,1,23,39
2012-10-31,1,0,16
2012-10-31,1,1,8
2012-10-31,1,2,7
2012-10-31,1,3,3
2012-10-31,1,4,5
2012-10-31,1,5,24
2012-10-31,1,6,116
2012-10-31,1,7,337
2012-10-31,1,8,621
2012-10-31,1,9,297
2012-10-31,1,10,168
2012-10-31,1,11,189
2012-10-31,1,12,241
2012-10-31,1,13,213
2012-10-31,1,14,224
2012-10-31,1,15,230
2012-10-31,1,16,424
2012-10-31,1,17,723
2012-10-31,1,18,584
2012-10-31,1,19,410
2012-10-31,1,20,268
2012-10-31,1,21,192
2012-10-31,1,22,165
2012-10-31,1,23,101
2012-11-01,1,0,60
2012-11-01,1,1,30
2012-11-01,1,2,20
2012-11-01,1,3,15
2012-11-01,1,4,10
2012-11-01,1,5,40
2012-11-01,1,6,148
2012-11-01,1,7,420
2012-11-01,1,8,680
2012-11-01,1,9,331
2012-11-01,1,10,146
2012-11-01,1,11,170
2012-11-01,1,12,221
2012-11-01,1,13,248
2012-11-01,1,14,185
2012-11-01,1,15,214
2012-11-01,1,16,344
2012-11-01,1,17,689
2012-11-01,1,18,678
2012-11-01,1,19,452
2012-11-01,1,20,296
2012-11-01,1,21,267
2012-11-01,1,22,202
2012-11-01,1,23,120
2012-11-02,1,0,50
2012-11-02,1,1,24
2012-11-02,1,2,10
2012-11-02,1,3,3
2012-11-02,1,4,7
2012-11-02,1,5,26
2012-11-02,1,6,122
2012-11-02,1,7,357
2012-11-02,1,8,687
2012-11-02,1,9,382
2012-11-02,1,10,204
2012-11-02,1,11,221
2012-11-02,1,12,292
2012-11-02,1,13,294
2012-11-02,1,14,262
2012-11-02,1,15,306
2012-11-02,1,16,421
2012-11-02,1,17,638
2012-11-02,1,18,522
2012-11-02,1,19,374
2012-11-02,1,20,221
2012-11-02,1,21,156
2012-11-02,1,22,149
2012-11-02,1,23,119
2012-11-03,1,0,108
2012-11-03,1,1,89
2012-11-03,1,2,46
2012-11-03,1,3,28
2012-11-03,1,4,16
2012-11-03,1,5,9
2012-11-03,1,6,21
2012-11-03,1,7,59
2012-11-03,1,8,142
2012-11-03,1,9,219
2012-11-03,1,10,328
2012-11-03,1,11,340
2012-11-03,1,12,394
2012-11-03,1,13,449
2012-11-03,1,14,455
2012-11-03,1,15,448
2012-11-03,1,16,400
2012-11-03,1,17,410
2012-11-03,1,18,297
2012-11-03,1,19,239
2012-11-03,1,20,181
2012-11-03,1,21,166
2012-11-03,1,22,146
2012-11-03,1,23,148
2012-11-04,1,0,102
2012-11-04,1,1,165
2012-11-04,1,2,37
2012-11-04,1,3,11
2012-11-04,1,4,9
2012-11-04,1,5,5
2012-11-04,1,6,16
2012-11-04,1,7,50
2012-11-04,1,8,149
2012-11-04,1,9,217
2012-11-04,1,10,360
2012-11-04,1,11,445
2012-11-04,1,12,504
2012-11-04,1,13,493
2012-11-04,1,14,509
2012-11-04,1,15,449
2012-11-04,1,16,435
2012-11-04,1,17,327
2012-11-04,1,18,237
2012-11-04,1,19,227
2012-11-04,1,20,141
2012-11-04,1,21,87
2012-11-04,1,22,79
2012-11-04,1,23,53
2012-11-05,1,0,23
2012-11-05,1,1,8
2012-11-05,1,2,6
2012-11-05,1,3,4
2012-11-05,1,4,16
2012-11-05,1,5,39
2012-11-05,1,6,139
2012-11-05,1,7,461
2012-11-05,1,8,648
2012-11-05,1,9,257
2012-11-05,1,10,142
2012-11-05,1,11,150
2012-11-05,1,12,244
2012-11-05,1,13,222
2012-11-05,1,14,196
2012-11-05,1,15,231
2012-11-05,1,16,360
2012-11-05,1,17,638
2012-11-05,1,18,542
2012-11-05,1,19,372
2012-11-05,1,20,241
2012-11-05,1,21,152
2012-11-05,1,22,115
2012-11-05,1,23,53
2012-11-06,1,0,19
2012-11-06,1,1,8
2012-11-06,1,2,2
2012-11-06,1,3,4
2012-11-06,1,4,7
2012-11-06,1,5,41
2012-11-06,1,6,149
2012-11-06,1,7,387
2012-11-06,1,8,588
2012-11-06,1,9,363
2012-11-06,1,10,230
2012-11-06,1,11,216
2012-11-06,1,12,248
2012-11-06,1,13,278
2012-11-06,1,14,240
2012-11-06,1,15,272
2012-11-06,1,16,402
2012-11-06,1,17,627
2012-11-06,1,18,497
2012-11-06,1,19,371
2012-11-06,1,20,228
2012-11-06,1,21,151
2012-11-06,1,22,153
2012-11-06,1,23,205
2012-11-07,1,0,283
2012-11-07,1,1,92
2012-11-07,1,2,74
2012-11-07,1,3,11
2012-11-07,1,4,9
2012-11-07,1,5,27
2012-11-07,1,6,118
2012-11-07,1,7,319
2012-11-07,1,8,601
2012-11-07,1,9,368
2012-11-07,1,10,178
2012-11-07,1,11,147
2012-11-07,1,12,212
2012-11-07,1,13,181
2012-11-07,1,14,161
2012-11-07,1,15,198
2012-11-07,1,16,273
2012-11-07,1,17,517
2012-11-07,1,18,465
2012-11-07,1,19,319
2012-11-07,1,20,256
2012-11-07,1,21,126
2012-11-07,1,22,60
2012-11-07,1,23,40
2012-11-08,1,0,15
2012-11-08,1,1,12
2012-11-08,1,2,6
2012-11-08,1,4,10
2012-11-08,1,5,35
2012-11-08,1,6,124
2012-11-08,1,7,423
2012-11-08,1,8,668
2012-11-08,1,9,275
2012-11-08,1,10,161
2012-11-08,1,11,171
2012-11-08,1,12,235
2012-11-08,1,13,228
2012-11-08,1,14,182
2012-11-08,1,15,233
2012-11-08,1,16,339
2012-11-08,1,17,592
2012-11-08,1,18,507
2012-11-08,1,19,373
2012-11-08,1,20,245
2012-11-08,1,21,233
2012-11-08,1,22,161
2012-11-08,1,23,87
2012-11-09,1,0,55
2012-11-09,1,1,20
2012-11-09,1,2,12
2012-11-09,1,3,9
2012-11-09,1,4,14
2012-11-09,1,5,27
2012-11-09,1,6,131
2012-11-09,1,7,341
2012-11-09,1,8,693
2012-11-09,1,9,327
2012-11-09,1,10,197
2012-11-09,1,11,251
2012-11-09,1,12,262
2012-11-09,1,13,299
2012-11-09,1,14,274
2012-11-09,1,15,356
2012-11-09,1,16,434
2012-11-09,1,17,654
2012-11-09,1,18,496
2012-11-09,1,19,361
2012-11-09,1,20,255
2012-11-09,1,21,199
2012-11-09,1,22,163
2012-11-09,1,23,162
2012-11-10,1,0,122
2012-11-10,1,1,76
2012-11-10,1,2,44
2012-11-10,1,3,20
2012-11-10,1,4,6
2012-11-10,1,5,10
2012-11-10,1,6,16
2012-11-10,1,7,71
2012-11-10,1,8,146
2012-11-10,1,9,259
2012-11-10,1,10,350
2012-11-10,1,11,466
2012-11-10,1,12,606
2012-11-10,1,13,651
2012-11-10,1,14,627
2012-11-10,1,15,567
2012-11-10,1,16,605
2012-11-10,1,17,501
2012-11-10,1,18,359
2012-11-10,1,19,283
2012-11-10,1,20,192
2012-11-10,1,21,220
2012-11-10,1,22,193
2012-11-10,1,23,146
2012-11-11,1,0,124
2012-11-11,1,1,108
2012-11-11,1,2,70
2012-11-11,1,3,48
2012-11-11,1,4,11
2012-11-11,1,5,12
2012-11-11,1,6,19
2012-11-11,1,7,68
2012-11-11,1,8,119
2012-11-11,1,9,273
2012-11-11,1,10,405
2012-11-11,1,11,504
2012-11-11,1,12,585
2012-11-11,1,13,686
2012-11-11,1,14,654
2012-11-11,1,15,724
2012-11-11,1,16,653
2012-11-11,1,17,493
2012-11-11,1,18,405
2012-11-11,1,19,277
2012-11-11,1,20,200
2012-11-11,1,21,171
2012-11-11,1,22,134
2012-11-11,1,23,109
2012-11-12,1,0,49
2012-11-12,1,1,30
2012-11-12,1,2,20
2012-11-12,1,3,4
2012-11-12,1,4,4
2012-11-12,1,5,24
2012-11-12,1,6,71
2012-11-12,1,7,264
2012-11-12,1,8,540
2012-11-12,1,9,397
2012-11-12,1,10,266
2012-11-12,1,11,367
2012-11-12,1,12,419
2012-11-12,1,13,420
2012-11-12,1,14,444
2012-11-12,1,15,382
2012-11-12,1,16,434
2012-11-12,1,17,596
2012-11-12,1,18,551
2012-11-12,1,19,353
2012-11-12,1,20,304
2012-11-12,1,21,155
2012-11-12,1,22,112
2012-11-12,1,23,63
2012-11-13,1,0,23
2012-11-13,1,1,5
2012-11-13,1,2,11
2012-11-13,1,3,5
2012-11-13,1,4,9
2012-11-13,1,5,18
2012-11-13,1,6,50
2012-11-13,1,7,107
2012-11-13,1,8,211
2012-11-13,1,9,110
2012-11-13,1,10,94
2012-11-13,1,11,155
2012-11-13,1,12,196
2012-11-13,1,13,218
2012-11-13,1,14,203
2012-11-13,1,15,217
2012-11-13,1,16,310
2012-11-13,1,17,608
2012-11-13,1,18,559
2012-11-13,1,19,356
2012-11-13,1,20,223
2012-11-13,1,21,187
2012-11-13,1,22,135
2012-11-13,1,23,84
2012-11-14,1,0,24
2012-11-14,1,1,12
2012-11-14,1,2,1
2012-11-14,1,3,5
2012-11-14,1,4,6
2012-11-14,1,5,39
2012-11-14,1,6,146
2012-11-14,1,7,415
2012-11-14,1,8,691
2012-11-14,1,9,332
2012-11-14,1,10,171
2012-11-14,1,11,151
2012-11-14,1,12,240
2012-11-14,1,13,214
2012-11-14,1,14,181
2012-11-14,1,15,260
2012-11-14,1,16,321
2012-11-14,1,17,583
2012-11-14,1,18,567
2012-11-14,1,19,396
2012-11-14,1,20,267
2012-11-14,1,21,213
2012-11-14,1,22,173
2012-11-14,1,23,87
2012-11-15,1,0,34
2012-11-15,1,1,16
2012-11-15,1,2,7
2012-11-15,1,3,2
2012-11-15,1,4,5
2012-11-15,1,5,37
2012-11-15,1,6,147
2012-11-15,1,7,410
2012-11-15,1,8,646
2012-11-15,1,9,323
2012-11-15,1,10,153
2012-11-15,1,11,166
2012-11-15,1,12,213
2012-11-15,1,13,217
2012-11-15,1,14,201
2012-11-15,1,15,217
2012-11-15,1,16,342
2012-11-15,1,17,563
2012-11-15,1,18,573
2012-11-15,1,19,386
2012-11-15,1,20,285
2012-11-15,1,21,224
2012-11-15,1,22,153
2012-11-15,1,23,125
2012-11-16,1,0,65
2012-11-16,1,1,21
2012-11-16,1,2,9
2012-11-16,1,3,6
2012-11-16,1,4,5
2012-11-16,1,5,36
2012-11-16,1,6,130
2012-11-16,1,7,367
2012-11-16,1,8,711
2012-11-16,1,9,351
2012-11-16,1,10,198
2012-11-16,1,11,218
2012-11-16,1,12,290
2012-11-16,1,13,278
2012-11-16,1,14,251
2012-11-16,1,15,267
2012-11-16,1,16,383
2012-11-16,1,17,580
2012-11-16,1,18,505
2012-11-16,1,19,332
2012-11-16,1,20,227
2012-11-16,1,21,178
2012-11-16,1,22,162
2012-11-16,1,23,128
2012-11-17,1,0,106
2012-11-17,1,1,87
2012-11-17,1,2,49
2012-11-17,1,3,21
2012-11-17,1,4,7
2012-11-17,1,5,11
2012-11-17,1,6,21
2012-11-17,1,7,78
2012-11-17,1,8,168
2012-11-17,1,9,248
2012-11-17,1,10,320
2012-11-17,1,11,423
2012-11-17,1,12,476
2012-11-17,1,13,525
2012-11-17,1,14,555
2012-11-17,1,15,549
2012-11-17,1,16,469
2012-11-17,1,17,403
2012-11-17,1,18,271
2012-11-17,1,19,253
2012-11-17,1,20,172
2012-11-17,1,21,139
2012-11-17,1,22,145
2012-11-17,1,23,133
2012-11-18,1,0,129
2012-11-18,1,1,95
2012-11-18,1,2,73
2012-11-18,1,3,46
2012-11-18,1,4,12
2012-11-18,1,5,12
2012-11-18,1,6,15
2012-11-18,1,7,42
2012-11-18,1,8,119
2012-11-18,1,9,204
2012-11-18,1,10,329
2012-11-18,1,11,359
2012-11-18,1,12,442
2012-11-18,1,13,447
2012-11-18,1,14,428
2012-11-18,1,15,407
2012-11-18,1,16,372
2012-11-18,1,17,280
2012-11-18,1,18,276
2012-11-18,1,19,210
2012-11-18,1,20,129
2012-11-18,1,21,110
2012-11-18,1,22,74
2012-11-18,1,23,59
2012-11-19,1,0,27
2012-11-19,1,1,19
2012-11-19,1,2,5
2012-11-19,1,3,2
2012-11-19,1,4,12
2012-11-19,1,5,39
2012-11-19,1,6,131
2012-11-19,1,7,386
2012-11-19,1,8,663
2012-11-19,1,9,278
2012-11-19,1,10,139
2012-11-19,1,11,197
2012-11-19,1,12,242
2012-11-19,1,13,251
2012-11-19,1,14,217
2012-11-19,1,15,257
2012-11-19,1,16,380
2012-11-19,1,17,619
2012-11-19,1,18,580
2012-11-19,1,19,406
2012-11-19,1,20,259
2012-11-19,1,21,203
2012-11-19,1,22,113
2012-11-19,1,23,74
2012-11-20,1,0,29
2012-11-20,1,1,13
2012-11-20,1,2,5
2012-11-20,1,3,2
2012-11-20,1,4,6
2012-11-20,1,5,34
2012-11-20,1,6,148
2012-11-20,1,7,418
2012-11-20,1,8,665
2012-11-20,1,9,326
2012-11-20,1,10,176
2012-11-20,1,11,205
2012-11-20,1,12,313
2012-11-20,1,13,267
2012-11-20,1,14,224
2012-11-20,1,15,287
2012-11-20,1,16,395
2012-11-20,1,17,590
2012-11-20,1,18,550
2012-11-20,1,19,384
2012-11-20,1,20,235
2012-11-20,1,21,157
2012-11-20,1,22,122
2012-11-20,1,23,83
2012-11-21,1,0,26
2012-11-21,1,1,14
2012-11-21,1,2,8
2012-11-21,1,3,2
2012-11-21,1,4,10
2012-11-21,1,5,29
2012-11-21,1,6,101
2012-11-21,1,7,273
2012-11-21,1,8,551
2012-11-21,1,9,365
2012-11-21,1,10,172
2012-11-21,1,11,241
2012-11-21,1,12,344
2012-11-21,1,13,365
2012-11-21,1,14,413
2012-11-21,1,15,449
2012-11-21,1,16,469
2012-11-21,1,17,374
2012-11-21,1,18,311
2012-11-21,1,19,243
2012-11-21,1,20,136
2012-11-21,1,21,105
2012-11-21,1,22,88
2012-11-21,1,23,57
2012-11-22,1,0,46
2012-11-22,1,1,42
2012-11-22,1,2,18
2012-11-22,1,3,6
2012-11-22,1,4,3
2012-11-22,1,5,8
2012-11-22,1,6,17
2012-11-22,1,7,56
2012-11-22,1,8,97
2012-11-22,1,9,119
2012-11-22,1,10,219
2012-11-22,1,11,232
2012-11-22,1,12,262
2012-11-22,1,13,269
2012-11-22,1,14,220
2012-11-22,1,15,228
2012-11-22,1,16,182
2012-11-22,1,17,109
2012-11-22,1,18,70
2012-11-22,1,19,44
2012-11-22,1,20,52
2012-11-22,1,21,46
2012-11-22,1,22,44
2012-11-22,1,23,36
2012-11-23,1,0,32
2012-11-23,1,1,13
2012-11-23,1,2,5
2012-11-23,1,3,1
2012-11-23,1,4,4
2012-11-23,1,5,10
2012-11-23,1,6,20
2012-11-23,1,7,77
2012-11-23,1,8,94
2012-11-23,1,9,112
2012-11-23,1,10,201
2012-11-23,1,11,251
2012-11-23,1,12,379
2012-11-23,1,13,424
2012-11-23,1,14,435
2012-11-23,1,15,447
2012-11-23,1,16,357
2012-11-23,1,17,300
2012-11-23,1,18,208
2012-11-23,1,19,154
2012-11-23,1,20,142
2012-11-23,1,21,98
2012-11-23,1,22,79
2012-11-23,1,23,67
2012-11-24,1,0,42
2012-11-24,1,1,20
2012-11-24,1,2,32
2012-11-24,1,3,11
2012-11-24,1,4,3
2012-11-24,1,5,3
2012-11-24,1,6,10
2012-11-24,1,7,25
2012-11-24,1,8,62
2012-11-24,1,9,122
2012-11-24,1,10,142
2012-11-24,1,11,186
2012-11-24,1,12,199
2012-11-24,1,13,225
2012-11-24,1,14,207
2012-11-24,1,15,198
2012-11-24,1,16,170
2012-11-24,1,17,126
2012-11-24,1,18,145
2012-11-24,1,19,83
2012-11-24,1,20,58
2012-11-24,1,21,75
2012-11-24,1,22,76
2012-11-24,1,23,57
2012-11-25,1,0,34
2012-11-25,1,1,36
2012-11-25,1,2,28
2012-11-25,1,3,8
2012-11-25,1,4,2
2012-11-25,1,5,3
2012-11-25,1,6,11
2012-11-25,1,7,21
2012-11-25,1,8,34
2012-11-25,1,9,96
2012-11-25,1,10,139
2012-11-25,1,11,204
2012-11-25,1,12,202
2012-11-25,1,13,195
2012-11-25,1,14,203
2012-11-25,1,15,245
2012-11-25,1,16,228
2012-11-25,1,17,181
2012-11-25,1,18,141
2012-11-25,1,19,127
2012-11-25,1,20,119
2012-11-25,1,21,64
2012-11-25,1,22,62
2012-11-25,1,23,41
2012-11-26,1,0,23
2012-11-26,1,1,10
2012-11-26,1,2,5
2012-11-26,1,3,5
2012-11-26,1,4,10
2012-11-26,1,5,41
2012-11-26,1,6,124
2012-11-26,1,7,365
2012-11-26,1,8,638
2012-11-26,1,9,286
2012-11-26,1,10,147
2012-11-26,1,11,130
2012-11-26,1,12,210
2012-11-26,1,13,217
2012-11-26,1,14,228
2012-11-26,1,15,230
2012-11-26,1,16,346
2012-11-26,1,17,553
2012-11-26,1,18,521
2012-11-26,1,19,371
2012-11-26,1,20,277
2012-11-26,1,21,181
2012-11-26,1,22,104
2012-11-26,1,23,65
2012-11-27,1,0,26
2012-11-27,1,1,6
2012-11-27,1,2,5
2012-11-27,1,3,4
2012-11-27,1,4,5
2012-11-27,1,5,31
2012-11-27,1,6,100
2012-11-27,1,7,293
2012-11-27,1,8,500
2012-11-27,1,9,268
2012-11-27,1,10,57
2012-11-27,1,11,65
2012-11-27,1,12,76
2012-11-27,1,13,77
2012-11-27,1,14,94
2012-11-27,1,15,155
2012-11-27,1,16,257
2012-11-27,1,17,527
2012-11-27,1,18,482
2012-11-27,1,19,350
2012-11-27,1,20,232
2012-11-27,1,21,185
2012-11-27,1,22,97
2012-11-27,1,23,67
2012-11-28,1,0,23
2012-11-28,1,1,12
2012-11-28,1,2,1
2012-11-28,1,3,3
2012-11-28,1,4,4
2012-11-28,1,5,39
2012-11-28,1,6,136
2012-11-28,1,7,409
2012-11-28,1,8,692
2012-11-28,1,9,322
2012-11-28,1,10,161
2012-11-28,1,11,146
2012-11-28,1,12,208
2012-11-28,1,13,214
2012-11-28,1,14,176
2012-11-28,1,15,179
2012-11-28,1,16,325
2012-11-28,1,17,563
2012-11-28,1,18,542
2012-11-28,1,19,387
2012-11-28,1,20,263
2012-11-28,1,21,223
2012-11-28,1,22,154
2012-11-28,1,23,78
2012-11-29,1,0,29
2012-11-29,1,1,16
2012-11-29,1,2,7
2012-11-29,1,4,7
2012-11-29,1,5,42
2012-11-29,1,6,121
2012-11-29,1,7,362
2012-11-29,1,8,679
2012-11-29,1,9,299
2012-11-29,1,10,178
2012-11-29,1,11,163
2012-11-29,1,12,236
2012-11-29,1,13,224
2012-11-29,1,14,187
2012-11-29,1,15,220
2012-11-29,1,16,370
2012-11-29,1,17,561
2012-11-29,1,18,537
2012-11-29,1,19,344
2012-11-29,1,20,252
2012-11-29,1,21,208
2012-11-29,1,22,151
2012-11-29,1,23,130
2012-11-30,1,0,52
2012-11-30,1,1,19
2012-11-30,1,2,12
2012-11-30,1,3,4
2012-11-30,1,4,3
2012-11-30,1,5,40
2012-11-30,1,6,106
2012-11-30,1,7,352
2012-11-30,1,8,729
2012-11-30,1,9,330
2012-11-30,1,10,169
2012-11-30,1,11,201
2012-11-30,1,12,268
2012-11-30,1,13,262
2012-11-30,1,14,251
2012-11-30,1,15,296
2012-11-30,1,16,405
2012-11-30,1,17,582
2012-11-30,1,18,509
2012-11-30,1,19,377
2012-11-30,1,20,245
2012-11-30,1,21,183
2012-11-30,1,22,163
2012-11-30,1,23,110
2012-12-01,1,0,108
2012-12-01,1,1,69
2012-12-01,1,2,50
2012-12-01,1,3,15
2012-12-01,1,4,5
2012-12-01,1,5,13
2012-12-01,1,6,27
2012-12-01,1,7,63
2012-12-01,1,8,144
2012-12-01,1,9,193
2012-12-01,1,10,256
2012-12-01,1,11,392
2012-12-01,1,12,446
2012-12-01,1,13,509
2012-12-01,1,14,479
2012-12-01,1,15,484
2012-12-01,1,16,443
2012-12-01,1,17,320
2012-12-01,1,18,297
2012-12-01,1,19,249
2012-12-01,1,20,198
2012-12-01,1,21,158
2012-12-01,1,22,147
2012-12-01,1,23,126
2012-12-02,1,0,117
2012-12-02,1,1,94
2012-12-02,1,2,74
2012-12-02,1,3,25
2012-12-02,1,4,7
2012-12-02,1,5,8
2012-12-02,1,6,16
2012-12-02,1,7,31
2012-12-02,1,8,93
2012-12-02,1,9,172
2012-12-02,1,10,293
2012-12-02,1,11,355
2012-12-02,1,12,520
2012-12-02,1,13,431
2012-12-02,1,14,473
2012-12-02,1,15,417
2012-12-02,1,16,443
2012-12-02,1,17,303
2012-12-02,1,18,203
2012-12-02,1,19,174
2012-12-02,1,20,154
2012-12-02,1,21,99
2012-12-02,1,22,96
2012-12-02,1,23,51
2012-12-03,1,0,21
2012-12-03,1,1,13
2012-12-03,1,2,10
2012-12-03,1,3,8
2012-12-03,1,4,5
2012-12-03,1,5,38
2012-12-03,1,6,138
2012-12-03,1,7,396
2012-12-03,1,8,731
2012-12-03,1,9,308
2012-12-03,1,10,136
2012-12-03,1,11,233
2012-12-03,1,12,268
2012-12-03,1,13,321
2012-12-03,1,14,260
2012-12-03,1,15,268
2012-12-03,1,16,442
2012-12-03,1,17,708
2012-12-03,1,18,692
2012-12-03,1,19,471
2012-12-03,1,20,300
2012-12-03,1,21,221
2012-12-03,1,22,144
2012-12-03,1,23,102
2012-12-04,1,0,55
2012-12-04,1,1,25
2012-12-04,1,2,8
2012-12-04,1,3,4
2012-12-04,1,4,7
2012-12-04,1,5,46
2012-12-04,1,6,153
2012-12-04,1,7,502
2012-12-04,1,8,721
2012-12-04,1,9,336
2012-12-04,1,10,156
2012-12-04,1,11,207
2012-12-04,1,12,312
2012-12-04,1,13,272
2012-12-04,1,14,270
2012-12-04,1,15,300
2012-12-04,1,16,435
2012-12-04,1,17,743
2012-12-04,1,18,731
2012-12-04,1,19,460
2012-12-04,1,20,306
2012-12-04,1,21,280
2012-12-04,1,22,181
2012-12-04,1,23,96
2012-12-05,1,0,37
2012-12-05,1,1,11
2012-12-05,1,2,9
2012-12-05,1,3,7
2012-12-05,1,4,10
2012-12-05,1,5,49
2012-12-05,1,6,124
2012-12-05,1,7,398
2012-12-05,1,8,759
2012-12-05,1,9,388
2012-12-05,1,10,141
2012-12-05,1,11,172
2012-12-05,1,12,232
2012-12-05,1,13,214
2012-12-05,1,14,218
2012-12-05,1,15,285
2012-12-05,1,16,377
2012-12-05,1,17,605
2012-12-05,1,18,609
2012-12-05,1,19,414
2012-12-05,1,20,293
2012-12-05,1,21,198
2012-12-05,1,22,105
2012-12-05,1,23,74
2012-12-06,1,0,44
2012-12-06,1,1,16
2012-12-06,1,2,9
2012-12-06,1,3,2
2012-12-06,1,4,9
2012-12-06,1,5,32
2012-12-06,1,6,124
2012-12-06,1,7,389
2012-12-06,1,8,659
2012-12-06,1,9,276
2012-12-06,1,10,145
2012-12-06,1,11,178
2012-12-06,1,12,235
2012-12-06,1,13,245
2012-12-06,1,14,212
2012-12-06,1,15,270
2012-12-06,1,16,331
2012-12-06,1,17,617
2012-12-06,1,18,565
2012-12-06,1,19,373
2012-12-06,1,20,227
2012-12-06,1,21,191
2012-12-06,1,22,133
2012-12-06,1,23,93
2012-12-07,1,0,48
2012-12-07,1,1,28
2012-12-07,1,2,11
2012-12-07,1,3,5
2012-12-07,1,4,10
2012-12-07,1,5,26
2012-12-07,1,6,84
2012-12-07,1,7,215
